System;Region;Route;Banner;Abbrev;City;Root;AltRouteNames
itaa2;ITA-EMI;RA1;;;Tangenziale di Bologna;itaemi.ra001;
itaa2;ITA-EMI;RA1;;Bol;Tangenziale di Bologna (Borgo Panigale);itaemi.ra001bor;
itaa2;ITA-CAM;RA2;;;Raccordo Autostradale Salerno - Avellino;itacam.ra002;
itaa2;ITA-TOS;RA3;;;Raccordo Autostradale Siena - Firenze;itatos.ra003;
itaa2;ITA-CAM;RA5;;;Raccordo Autostradale Scalo Sicignano - Potenza;itacam.ra005;
itaa2;ITA-BAS;RA5;;;Raccordo Autostradale Scalo Sicignano - Potenza;itabas.ra005;
itaa2;ITA-TOS;RA6;;;Raccordo Autostradale Bettolle-Perugia;itatos.ra006;
itaa2;ITA-UMB;RA6;;;Raccordo Autostradale Bettolle-Perugia;itaumb.ra006;
itaa2;ITA-CAM;RA9;;;Raccordo Autostradale di Benevento;itacam.ra009;
itaa2;ITA-PIE;RA10;;;Raccordo Autostradale Torino - Aeroporto di Caselle;itapie.ra010;
itaa2;ITA-MAR;RA11;;;Raccordo Autostradale Ascoli - Porto d'Ascoli (Porto d'Ascoli);itamar.ra011;
itaa2;ITA-ABR;RA11;;;Raccordo Autostradale Ascoli - Porto d'Ascoli;itaabr.ra011;
itaa2;ITA-MAR;RA11;;Asc;Raccordo Autostradale Ascoli - Porto d'Ascoli (Ascoli Piceno);itamar.ra011asc;
itaa2;ITA-ABR;RA12;;;Raccordo Autostradale Chieti - Pescara;itaabr.ra012;
itaa2;ITA-FRI;RA13;;;Raccordo Autostradale Trieste;itafri.ra013;
itaa2;ITA-FRI;RA14;;;Diramazione per Fernetti;itafri.ra014;
itaa2;ITA-SIC;RA15;;;Tangenziale di Catania;itasic.ra015;
itaa2;ITA-FRI;RA16;;;Raccordo Autostradale Pordenone;itafri.ra016;
itaa2;ITA-VEN;SPV;;;Superstrada Pedemontana Veneta;itaven.spv;
itaa2;ITA-VAL;T1;;;Traforo del Monte Bianco;itaval.t001;
itaa2;ITA-VAL;T2;;;Traforo del Gran San Bernardo;itaval.t002;
itaa2;ITA-PIE;T4;;;Traforo del Frejus;itapie.t004;
